Order_ID,Customer_ID,Product_ID,Category,Supplier,Region,Marketing_Channel,Order_Date,Price,Quantity,Customer_Age,Payment_Type,Shipping_Time_days,Delivery_Issue,Return_Flag,Return_Reason
ORD112865,CUST11088,PID9164,Sports,Sportify,USA,Organic,2023-11-01,29.13,1,36,Credit Card,6,Yes,0,
ORD112866,CUST13398,PID6827,Sports,ActiveFit,Germany,Google Ads,2023-09-26,61.86,1,47,UPI,3,No,0,
ORD112867,CUST14140,PID7869,Electronics,GadgetPro,UK,Facebook/Instagram,2024-02-18,116.61,1,38,UPI,1,No,0,
ORD112868,CUST12514,PID5702,Electronics,TechWorks,Australia,Email,2023-01-25,396.89,1,40,Wallet,1,No,1,Changed Mind
ORD112869,CUST13939,PID9553,Beauty,GlowLabs,India,Email,2023-11-12,9.6,1,30,Credit Card,4,No,1,Damaged
ORD112870,CUST12320,PID3677,Fashion,TrendWear,India,Organic,2024-07-24,38.41,1,44,Wallet,5,No,0,
ORD112871,CUST14482,PID3024,Home Decor,HomeSense,Germany,Organic,2024-10-29,59.63,1,43,Debit Card,6,No,0,
ORD112872,CUST12796,PID4600,Fashion,FabricHub,Germany,Organic,2023-10-03,51.11,1,29,Debit Card,4,No,0,
ORD112873,CUST12590,PID4291,Fashion,TrendWear,Germany,Google Ads,2024-01-24,68.24,2,38,UPI,3,No,0,
ORD112874,CUST14896,PID8578,Fashion,FabricHub,Canada,Facebook/Instagram,2024-03-19,29.76,2,35,COD,5,No,0,
ORD112875,CUST12767,PID8306,Electronics,Digitron,Canada,Referral,2024-03-02,352.25,1,22,COD,5,No,0,
ORD112876,CUST11902,PID1840,Fashion,FabricHub,Germany,Google Ads,2023-02-26,31.79,1,31,Credit Card,2,No,0,
ORD112877,CUST14134,PID2114,Home Decor,CozyLiving,Australia,Email,2024-11-27,67.19,1,34,Credit Card,3,No,0,
ORD112878,CUST14698,PID9819,Electronics,TechWorks,USA,Google Ads,2024-07-19,297.11,1,39,Credit Card,9,No,0,
ORD112879,CUST13178,PID6455,Electronics,Digitron,Germany,Google Ads,2024-01-03,169.65,1,20,UPI,9,No,0,
ORD112880,CUST14261,PID6029,Fashion,FabricHub,India,Google Ads,2023-12-08,76.56,1,33,Credit Card,3,No,0,
ORD112881,CUST11774,PID1697,Home Decor,DecoCraft,India,Facebook/Instagram,2023-10-31,44.65,1,26,UPI,6,No,1,Wrong Size
ORD112882,CUST14130,PID6041,Home Decor,HomeSense,USA,Facebook/Instagram,2024-01-09,40.44,1,19,Wallet,3,No,0,
ORD112883,CUST12311,PID9244,Fashion,TrendWear,UK,Facebook/Instagram,2023-04-22,36.07,3,23,Debit Card,2,No,0,
ORD112884,CUST12556,PID4793,Home Decor,HomeSense,India,Google Ads,2023-01-06,146.3,1,27,UPI,5,No,0,
ORD112885,CUST13172,PID9071,Electronics,TechWorks,India,Referral,2023-10-06,390.62,1,16,Credit Card,3,No,0,
ORD112886,CUST13108,PID4635,Fashion,StylishCo,USA,Organic,2024-01-17,21.21,1,49,UPI,5,No,0,
ORD112887,CUST10225,PID5443,Electronics,Digitron,India,Email,2023-01-13,278.79,1,22,Credit Card,8,No,1,Damaged
ORD112888,CUST10822,PID6638,Beauty,PureBeauty,India,Google Ads,2023-10-30,6.96,1,16,Credit Card,7,No,0,
ORD112889,CUST11369,PID2155,Home Decor,HomeSense,Canada,Organic,2024-07-09,115.47,3,47,Credit Card,1,No,0,
ORD112890,CUST14060,PID2276,Beauty,SkinCareInc,India,Organic,2024-09-08,11.53,1,37,Credit Card,2,No,0,
ORD112891,CUST11607,PID3521,Fashion,StylishCo,India,Google Ads,2023-06-09,69.64,1,48,Credit Card,1,No,0,
ORD112892,CUST11815,PID3394,Fashion,StylishCo,Canada,Organic,2023-06-03,39.13,1,45,Wallet,7,No,1,Damaged
ORD112893,CUST10488,PID9374,Beauty,SkinCareInc,Canada,Referral,2023-06-30,12.42,1,37,Credit Card,8,No,0,
ORD112894,CUST11514,PID2091,Electronics,GadgetPro,Canada,Google Ads,2024-06-09,42.34,1,33,Credit Card,4,No,1,Late Delivery
ORD112895,CUST13513,PID6696,Home Decor,CozyLiving,USA,Facebook/Instagram,2023-06-29,26.27,1,40,COD,4,No,0,
ORD112896,CUST14913,PID8207,Home Decor,HomeSense,Australia,Organic,2024-01-12,157.73,1,34,Credit Card,4,No,0,
ORD112897,CUST11483,PID6157,Home Decor,CozyLiving,USA,Google Ads,2023-06-17,31.96,1,25,Credit Card,6,No,0,
ORD112898,CUST11501,PID2347,Home Decor,DecoCraft,India,Facebook/Instagram,2023-08-02,74.9,1,42,Credit Card,2,No,0,
ORD112899,CUST13080,PID4068,Sports,Sportify,USA,Google Ads,2023-05-30,122.54,1,48,Credit Card,3,No,0,
ORD112900,CUST11022,PID8555,Electronics,Digitron,Germany,Organic,2023-01-16,428.82,1,20,Credit Card,5,No,0,
ORD112901,CUST11790,PID5117,Electronics,TechWorks,USA,Organic,2023-04-01,227.37,1,37,UPI,5,No,0,
ORD112902,CUST14383,PID7628,Electronics,TechWorks,India,Google Ads,2023-04-30,313.12,1,34,Wallet,2,No,0,
ORD112903,CUST12853,PID1201,Home Decor,CozyLiving,India,Google Ads,2023-09-10,97.47,1,27,Credit Card,6,No,0,
ORD112904,CUST12842,PID2693,Beauty,SkinCareInc,USA,Organic,2023-03-01,6.72,3,35,Credit Card,10,No,0,
ORD112905,CUST12083,PID4408,Beauty,PureBeauty,USA,Google Ads,2023-09-23,21.02,1,54,COD,4,No,0,
ORD112906,CUST14802,PID1326,Sports,GearHouse,Australia,Facebook/Instagram,2024-02-13,62.61,1,34,Wallet,5,No,0,
ORD112907,CUST11369,PID7647,Fashion,FabricHub,Canada,Google Ads,2023-01-31,28.65,1,41,Credit Card,3,No,0,
ORD112908,CUST12135,PID5933,Beauty,SkinCareInc,USA,Referral,2023-01-21,23.0,1,34,Credit Card,7,No,0,
ORD112909,CUST11853,PID9124,Fashion,TrendWear,Australia,Google Ads,2024-08-15,36.89,1,36,UPI,4,No,1,No Longer Needed
ORD112910,CUST14530,PID7452,Home Decor,CozyLiving,USA,Google Ads,2023-10-16,103.83,1,30,COD,5,No,0,
ORD112911,CUST14145,PID2865,Electronics,GadgetPro,USA,Facebook/Instagram,2024-06-26,297.57,1,32,UPI,7,No,0,
ORD112912,CUST12325,PID6878,Fashion,TrendWear,India,Google Ads,2024-05-12,37.06,2,20,Credit Card,1,Yes,0,
ORD112913,CUST11628,PID5362,Sports,GearHouse,India,Google Ads,2024-04-18,30.91,1,48,Credit Card,6,No,0,
ORD112914,CUST12072,PID8647,Fashion,FabricHub,USA,Google Ads,2024-02-09,15.37,1,37,Credit Card,1,No,0,
ORD112915,CUST11883,PID9554,Electronics,Digitron,UK,Organic,2024-07-01,392.01,1,31,Wallet,5,No,1,Damaged
ORD112916,CUST13293,PID5121,Sports,GearHouse,India,Google Ads,2023-05-12,117.43,2,35,COD,4,No,0,
ORD112917,CUST14981,PID4224,Electronics,Digitron,UK,Organic,2023-11-20,553.05,2,36,Wallet,6,No,1,Not as Described
ORD112918,CUST10397,PID6141,Electronics,GadgetPro,Germany,Organic,2023-05-12,30.15,1,34,Credit Card,6,No,1,Damaged
ORD112919,CUST12209,PID7276,Fashion,TrendWear,Australia,Organic,2024-06-04,5.96,1,45,UPI,1,No,0,
ORD112920,CUST12554,PID8242,Home Decor,DecoCraft,USA,Organic,2023-01-30,68.05,1,32,Credit Card,7,Yes,0,
ORD112921,CUST14167,PID9705,Electronics,TechWorks,USA,Facebook/Instagram,2024-09-18,213.37,1,38,Wallet,4,No,1,Damaged
ORD112922,CUST11657,PID8786,Fashion,StylishCo,USA,Google Ads,2023-10-28,25.77,1,24,Credit Card,5,No,0,
ORD112923,CUST14779,PID6256,Fashion,TrendWear,Australia,Facebook/Instagram,2023-01-04,28.73,1,27,Debit Card,5,No,1,No Longer Needed
ORD112924,CUST10639,PID9663,Beauty,SkinCareInc,UK,Email,2023-11-21,24.36,1,24,Debit Card,7,No,0,
ORD112925,CUST12086,PID9508,Home Decor,HomeSense,Australia,Google Ads,2024-05-23,85.15,1,44,Wallet,4,No,0,
ORD112926,CUST12867,PID4936,Electronics,Digitron,USA,Facebook/Instagram,2023-08-25,34.35,1,16,UPI,10,Yes,0,
ORD112927,CUST10703,PID3160,Electronics,Digitron,USA,Google Ads,2024-06-18,71.99,3,24,COD,2,No,0,
ORD112928,CUST13893,PID7302,Sports,ActiveFit,UK,Organic,2023-01-16,59.27,1,30,Credit Card,7,No,0,
ORD112929,CUST14017,PID3623,Sports,ActiveFit,USA,Google Ads,2024-06-17,83.16,3,29,UPI,6,No,0,
ORD112930,CUST13064,PID9294,Home Decor,HomeSense,Germany,Referral,2024-08-06,90.98,1,23,Credit Card,9,Yes,0,
ORD112931,CUST10883,PID8251,Fashion,StylishCo,Australia,Facebook/Instagram,2024-03-21,49.04,1,25,Wallet,1,No,0,
ORD112932,CUST12903,PID2260,Fashion,StylishCo,India,Google Ads,2024-05-17,7.86,1,38,Debit Card,6,Yes,1,Wrong Size
ORD112933,CUST12545,PID9180,Fashion,StylishCo,India,Email,2023-08-18,21.37,1,31,Credit Card,3,Yes,0,
ORD112934,CUST13038,PID6703,Beauty,GlowLabs,USA,Organic,2023-04-17,26.09,1,25,Credit Card,12,Yes,0,
ORD112935,CUST13657,PID1830,Sports,GearHouse,USA,Google Ads,2024-01-24,53.73,3,23,Credit Card,1,No,0,
ORD112936,CUST10018,PID8677,Electronics,GadgetPro,USA,Facebook/Instagram,2023-09-20,225.67,1,30,Credit Card,1,No,0,
ORD112937,CUST13587,PID7716,Sports,GearHouse,Canada,Email,2024-07-16,8.92,1,42,Credit Card,6,No,0,
ORD112938,CUST10856,PID2247,Beauty,SkinCareInc,India,Organic,2023-03-06,31.23,1,55,Credit Card,4,No,0,
ORD112939,CUST10943,PID8551,Fashion,StylishCo,USA,Facebook/Instagram,2023-09-22,27.2,1,35,Wallet,6,No,0,
ORD112940,CUST11233,PID2027,Fashion,StylishCo,USA,Organic,2023-12-04,16.03,1,37,UPI,5,No,0,
ORD112941,CUST13804,PID4727,Electronics,TechWorks,USA,Organic,2023-10-28,499.37,1,42,COD,3,No,0,
ORD112942,CUST11804,PID6643,Fashion,TrendWear,USA,Referral,2024-01-13,51.06,1,24,Credit Card,4,No,0,
ORD112943,CUST12506,PID9420,Beauty,PureBeauty,USA,Organic,2023-06-24,40.9,1,58,Credit Card,6,Yes,0,
ORD112944,CUST13683,PID2780,Home Decor,HomeSense,Canada,Google Ads,2023-06-01,105.6,1,41,Wallet,3,No,0,
ORD112945,CUST14162,PID8815,Beauty,SkinCareInc,Australia,Email,2024-04-20,14.8,1,16,COD,6,Yes,0,
ORD112946,CUST13780,PID9903,Electronics,TechWorks,UK,Organic,2023-09-23,134.03,2,26,COD,3,No,0,
ORD112947,CUST12327,PID1552,Fashion,StylishCo,USA,Facebook/Instagram,2023-11-25,41.59,1,37,Debit Card,1,No,0,
ORD112948,CUST13454,PID6180,Sports,ActiveFit,UK,Organic,2023-06-12,43.42,1,25,Credit Card,7,No,0,
ORD112949,CUST12489,PID3019,Home Decor,DecoCraft,UK,Organic,2024-03-13,78.08,1,27,COD,7,No,0,
ORD112950,CUST11177,PID3825,Electronics,Digitron,Australia,Google Ads,2023-12-09,320.51,1,31,Wallet,5,No,0,
ORD112951,CUST10995,PID7296,Electronics,GadgetPro,India,Google Ads,2024-01-02,191.01,1,36,UPI,8,No,0,
ORD112952,CUST13683,PID5572,Beauty,SkinCareInc,Canada,Organic,2024-04-09,24.38,1,55,UPI,4,No,0,
ORD112953,CUST11044,PID4784,Electronics,Digitron,India,Organic,2023-07-18,65.76,1,55,Credit Card,1,No,0,
ORD112954,CUST10436,PID3087,Sports,ActiveFit,India,Google Ads,2024-05-14,75.25,1,43,Credit Card,9,No,0,
ORD112955,CUST14832,PID3269,Home Decor,DecoCraft,USA,Google Ads,2023-01-16,92.78,2,28,Credit Card,7,Yes,0,
ORD112956,CUST12020,PID9994,Beauty,GlowLabs,Canada,Email,2023-10-23,31.56,1,46,UPI,5,No,0,
ORD112957,CUST10649,PID3105,Home Decor,DecoCraft,Canada,Organic,2024-05-25,98.32,1,21,Debit Card,6,No,0,
ORD112958,CUST12922,PID5134,Electronics,Digitron,Canada,Facebook/Instagram,2023-08-27,360.98,1,36,Debit Card,2,No,1,Damaged
ORD112959,CUST11366,PID9468,Home Decor,DecoCraft,Germany,Email,2024-08-03,76.03,1,43,Credit Card,11,Yes,0,
ORD112960,CUST10717,PID9543,Electronics,GadgetPro,USA,Email,2023-10-28,443.09,1,32,Credit Card,8,No,0,
ORD112961,CUST11917,PID8175,Sports,ActiveFit,UK,Facebook/Instagram,2023-01-06,81.49,3,41,UPI,5,No,0,
ORD112962,CUST14569,PID2483,Fashion,FabricHub,USA,Google Ads,2023-08-08,73.71,1,32,Credit Card,3,No,0,
ORD112963,CUST12029,PID3000,Home Decor,CozyLiving,Germany,Organic,2024-03-28,99.75,1,16,Credit Card,2,No,0,
ORD112964,CUST14336,PID7291,Electronics,Digitron,Canada,Facebook/Instagram,2024-03-08,398.09,2,30,Wallet,3,No,0,
ORD112965,CUST11827,PID2111,Sports,ActiveFit,India,Email,2024-01-21,19.29,3,16,Credit Card,1,No,0,
ORD112966,CUST14201,PID1523,Electronics,TechWorks,India,Facebook/Instagram,2024-09-10,37.59,1,30,COD,5,No,0,
ORD112967,CUST11579,PID9336,Electronics,TechWorks,India,Organic,2023-10-22,206.54,1,35,Credit Card,10,No,0,
ORD112968,CUST13954,PID2655,Electronics,Digitron,USA,Email,2023-04-28,311.2,1,28,UPI,5,Yes,0,
ORD112969,CUST11705,PID5960,Fashion,TrendWear,Canada,Facebook/Instagram,2024-02-09,36.07,1,20,Credit Card,7,No,0,
ORD112970,CUST14287,PID6198,Sports,Sportify,India,Organic,2024-11-10,100.06,1,41,COD,7,No,0,
ORD112971,CUST11705,PID3324,Beauty,PureBeauty,USA,Facebook/Instagram,2024-08-16,41.66,1,16,Credit Card,4,No,0,
ORD112972,CUST10297,PID1941,Fashion,StylishCo,Australia,Organic,2024-07-19,61.84,2,25,Credit Card,1,No,0,
ORD112973,CUST12785,PID5113,Sports,Sportify,USA,Organic,2023-01-12,35.53,1,33,Credit Card,5,No,0,
ORD112974,CUST14041,PID1110,Sports,ActiveFit,Australia,Organic,2023-07-28,98.82,1,43,Debit Card,4,No,0,
ORD112975,CUST10679,PID1773,Electronics,GadgetPro,Canada,Organic,2023-06-14,198.37,1,19,COD,2,No,0,
ORD112976,CUST14308,PID3795,Electronics,Digitron,USA,Google Ads,2023-10-21,429.62,1,39,Debit Card,3,No,0,
ORD112977,CUST13401,PID3002,Beauty,PureBeauty,USA,Organic,2024-06-02,6.97,2,19,UPI,9,No,0,
ORD112978,CUST10810,PID2192,Sports,GearHouse,USA,Organic,2023-03-19,44.88,1,32,Credit Card,8,Yes,0,
ORD112979,CUST10442,PID8287,Beauty,SkinCareInc,USA,Facebook/Instagram,2024-03-09,17.23,1,16,Credit Card,3,No,0,
ORD112980,CUST11573,PID5879,Home Decor,CozyLiving,Canada,Email,2024-07-30,11.03,1,32,COD,7,No,0,
ORD112981,CUST13557,PID2360,Electronics,GadgetPro,UK,Organic,2024-09-05,97.24,1,34,Credit Card,3,No,0,
ORD112982,CUST10186,PID4560,Fashion,TrendWear,Germany,Facebook/Instagram,2024-11-13,25.62,1,34,Wallet,5,No,0,
ORD112983,CUST11006,PID8920,Fashion,StylishCo,Canada,Facebook/Instagram,2023-03-18,71.61,1,38,COD,4,No,0,
ORD112984,CUST11214,PID8524,Electronics,Digitron,USA,Google Ads,2023-02-17,371.82,1,28,Wallet,5,No,0,
ORD112985,CUST12526,PID5578,Sports,GearHouse,USA,Organic,2023-03-23,98.34,1,28,Credit Card,4,No,0,
ORD112986,CUST12729,PID7537,Beauty,GlowLabs,India,Email,2023-07-28,34.33,1,28,UPI,6,No,0,
ORD112987,CUST10213,PID4746,Sports,Sportify,Australia,Facebook/Instagram,2024-03-20,69.04,1,38,Debit Card,5,No,0,
ORD112988,CUST13577,PID4506,Home Decor,CozyLiving,USA,Google Ads,2024-08-18,53.16,1,25,UPI,7,No,0,
ORD112989,CUST12455,PID1728,Home Decor,HomeSense,India,Email,2024-06-05,70.1,1,24,Wallet,6,No,0,
ORD112990,CUST10784,PID3379,Fashion,StylishCo,India,Email,2023-01-29,56.84,1,24,UPI,5,No,0,
ORD112991,CUST14442,PID1302,Home Decor,DecoCraft,India,Organic,2023-10-31,126.43,1,24,Credit Card,2,No,0,
ORD112992,CUST12373,PID7170,Beauty,PureBeauty,USA,Organic,2024-04-09,17.69,1,27,Credit Card,8,No,0,
ORD112993,CUST11121,PID6719,Home Decor,DecoCraft,India,Organic,2024-05-16,66.25,1,44,COD,8,No,0,
ORD112994,CUST10089,PID8811,Home Decor,CozyLiving,UK,Email,2024-03-21,43.86,1,63,Wallet,4,No,0,
ORD112995,CUST14448,PID5136,Fashion,FabricHub,UK,Organic,2024-09-19,24.84,1,21,Debit Card,10,Yes,1,Wrong Size
ORD112996,CUST14698,PID5814,Electronics,GadgetPro,UK,Google Ads,2024-05-04,231.72,1,33,Credit Card,7,No,0,
ORD112997,CUST14550,PID4432,Beauty,PureBeauty,USA,Organic,2024-03-03,17.26,1,36,Credit Card,7,No,0,
ORD112998,CUST14375,PID2464,Fashion,TrendWear,UK,Google Ads,2024-07-12,24.15,1,30,Credit Card,2,No,0,
ORD112999,CUST11580,PID9164,Fashion,FabricHub,Australia,Email,2023-12-25,48.95,1,41,Credit Card,3,No,0,
ORD113000,CUST12034,PID2289,Fashion,FabricHub,India,Referral,2023-04-01,55.42,1,33,UPI,3,No,0,
ORD113001,CUST14965,PID2295,Sports,Sportify,Australia,Google Ads,2023-02-22,49.3,1,26,Credit Card,8,No,0,
ORD113002,CUST10370,PID8453,Home Decor,HomeSense,UK,Facebook/Instagram,2024-08-11,184.21,1,47,Wallet,8,No,0,
ORD113003,CUST12228,PID9236,Electronics,TechWorks,Australia,Referral,2023-07-23,378.87,1,31,Credit Card,7,Yes,1,Damaged
ORD113004,CUST11414,PID7081,Electronics,Digitron,USA,Email,2024-07-09,20.83,2,20,Wallet,2,No,0,
ORD113005,CUST10560,PID4663,Fashion,StylishCo,Germany,Facebook/Instagram,2023-06-05,70.2,1,16,COD,6,No,0,
ORD113006,CUST10950,PID3330,Electronics,GadgetPro,USA,Google Ads,2023-01-02,90.76,1,37,Wallet,8,No,0,
ORD113007,CUST10824,PID2480,Fashion,FabricHub,India,Facebook/Instagram,2023-12-23,17.01,1,16,Credit Card,10,No,0,
ORD113008,CUST14359,PID8671,Beauty,SkinCareInc,USA,Email,2024-07-22,10.57,2,25,Credit Card,4,No,0,
ORD113009,CUST14672,PID3563,Sports,ActiveFit,Canada,Organic,2023-02-27,50.54,1,51,COD,7,No,0,
ORD113010,CUST10720,PID4594,Beauty,PureBeauty,USA,Organic,2023-09-11,30.73,1,22,Credit Card,6,No,1,Not as Described
ORD113011,CUST12094,PID9917,Sports,Sportify,India,Google Ads,2023-06-29,37.1,1,41,Credit Card,1,No,0,
ORD113012,CUST13451,PID2507,Home Decor,CozyLiving,Australia,Organic,2024-05-07,47.66,1,22,Credit Card,3,No,0,
ORD113013,CUST11788,PID4382,Sports,GearHouse,Canada,Email,2024-10-30,72.95,1,32,Credit Card,3,No,0,
ORD113014,CUST12576,PID5814,Beauty,PureBeauty,Germany,Referral,2023-02-04,30.75,1,22,Credit Card,5,Yes,0,
ORD113015,CUST10732,PID6826,Home Decor,CozyLiving,UK,Google Ads,2023-03-16,146.63,1,46,Debit Card,5,No,0,
ORD113016,CUST12341,PID7581,Electronics,TechWorks,USA,Facebook/Instagram,2023-10-16,423.36,1,60,Credit Card,3,No,0,
ORD113017,CUST11923,PID6519,Home Decor,HomeSense,Canada,Organic,2024-01-06,92.32,1,40,Wallet,5,No,0,
ORD113018,CUST14247,PID2517,Electronics,TechWorks,USA,Google Ads,2024-08-09,293.76,1,19,Credit Card,5,No,0,
ORD113019,CUST12884,PID1516,Fashion,FabricHub,USA,Organic,2023-11-25,33.77,1,21,UPI,1,Yes,0,
ORD113020,CUST14565,PID1563,Fashion,FabricHub,USA,Organic,2024-08-12,47.87,1,34,COD,8,No,0,
ORD113021,CUST14006,PID3949,Beauty,GlowLabs,UK,Email,2023-10-31,13.65,1,33,Credit Card,7,No,1,Changed Mind
ORD113022,CUST12436,PID4936,Electronics,TechWorks,India,Facebook/Instagram,2024-08-01,166.54,1,25,Credit Card,6,No,0,
ORD113023,CUST14234,PID2301,Sports,ActiveFit,India,Organic,2023-08-09,71.29,1,31,UPI,2,No,0,
ORD113024,CUST13003,PID8054,Home Decor,HomeSense,Canada,Facebook/Instagram,2023-06-13,77.79,1,40,Credit Card,7,No,0,
ORD113025,CUST13320,PID7173,Home Decor,HomeSense,USA,Referral,2024-04-24,121.15,1,47,Wallet,3,Yes,0,
ORD113026,CUST14978,PID9721,Beauty,PureBeauty,UK,Referral,2024-03-30,27.97,1,19,Credit Card,2,No,0,
ORD113027,CUST13411,PID7811,Fashion,TrendWear,India,Organic,2024-01-10,21.03,1,47,COD,4,No,0,
ORD113028,CUST14249,PID5360,Electronics,GadgetPro,India,Facebook/Instagram,2023-08-08,225.15,1,33,COD,3,No,0,
ORD113029,CUST10441,PID1258,Fashion,FabricHub,Germany,Organic,2024-11-14,48.93,1,24,Credit Card,1,No,1,Not as Described
ORD113030,CUST10543,PID5489,Fashion,FabricHub,UK,Facebook/Instagram,2023-09-11,62.81,2,39,Credit Card,2,No,0,
ORD113031,CUST14821,PID9586,Beauty,GlowLabs,India,Facebook/Instagram,2023-07-07,21.3,1,32,UPI,7,Yes,1,Not as Described
ORD113032,CUST14174,PID1714,Fashion,StylishCo,UK,Google Ads,2023-07-10,35.66,1,64,COD,4,Yes,0,
ORD113033,CUST11167,PID9393,Sports,GearHouse,USA,Facebook/Instagram,2024-01-24,103.87,1,22,Debit Card,7,No,0,
ORD113034,CUST10785,PID4206,Electronics,TechWorks,Germany,Facebook/Instagram,2023-08-03,225.04,1,24,Credit Card,7,No,0,
ORD113035,CUST11889,PID6359,Home Decor,CozyLiving,USA,Organic,2024-01-10,52.39,1,38,Credit Card,4,No,0,
ORD113036,CUST13445,PID1906,Beauty,GlowLabs,India,Google Ads,2023-03-27,41.81,1,33,Credit Card,6,No,0,
ORD113037,CUST11090,PID9501,Sports,Sportify,Germany,Facebook/Instagram,2024-04-18,103.08,1,33,Credit Card,6,No,1,Changed Mind
ORD113038,CUST12708,PID5175,Beauty,GlowLabs,USA,Facebook/Instagram,2024-09-09,33.33,1,16,Credit Card,7,No,0,
ORD113039,CUST11328,PID9517,Beauty,SkinCareInc,Australia,Google Ads,2024-06-14,40.18,1,27,Credit Card,7,No,0,
ORD113040,CUST12441,PID2783,Home Decor,CozyLiving,Germany,Google Ads,2023-02-16,82.79,2,49,Wallet,4,Yes,1,Not as Described
ORD113041,CUST13915,PID2762,Sports,ActiveFit,Germany,Organic,2023-03-06,101.44,1,27,Credit Card,1,Yes,0,
ORD113042,CUST13308,PID1115,Home Decor,HomeSense,Canada,Google Ads,2024-04-19,89.82,1,40,Debit Card,6,Yes,0,
ORD113043,CUST12532,PID5571,Sports,ActiveFit,India,Organic,2023-05-26,61.14,1,29,Debit Card,8,No,0,
ORD113044,CUST14733,PID7311,Sports,Sportify,Germany,Organic,2024-01-17,43.38,3,30,Credit Card,3,No,0,
ORD113045,CUST10737,PID8249,Sports,GearHouse,UK,Organic,2023-03-07,139.5,1,30,Debit Card,4,No,0,
ORD113046,CUST11993,PID7721,Electronics,GadgetPro,USA,Facebook/Instagram,2024-05-31,141.57,1,33,Credit Card,2,Yes,0,
ORD113047,CUST10480,PID3678,Electronics,TechWorks,USA,Email,2023-04-03,376.36,1,27,Credit Card,5,No,0,
ORD113048,CUST10424,PID3003,Fashion,FabricHub,Australia,Facebook/Instagram,2024-03-01,56.56,2,20,Credit Card,5,No,0,
ORD113049,CUST13306,PID7232,Beauty,SkinCareInc,USA,Facebook/Instagram,2024-04-12,36.48,1,31,COD,1,No,0,
ORD113050,CUST10005,PID2945,Sports,Sportify,Canada,Organic,2023-04-04,169.15,1,21,Credit Card,1,No,0,
ORD113051,CUST13770,PID4558,Home Decor,DecoCraft,USA,Organic,2024-09-09,44.21,1,35,Debit Card,1,No,0,
ORD113052,CUST14805,PID6766,Fashion,FabricHub,Australia,Organic,2023-05-13,48.81,1,39,Debit Card,7,No,0,
ORD113053,CUST14926,PID1688,Beauty,PureBeauty,UK,Organic,2024-03-09,17.87,1,47,Credit Card,2,No,0,
ORD113054,CUST10242,PID2433,Beauty,PureBeauty,UK,Referral,2023-12-07,65.47,1,23,Credit Card,1,No,0,
ORD113055,CUST12587,PID8374,Sports,GearHouse,USA,Google Ads,2023-11-10,25.58,1,16,Wallet,1,No,0,
ORD113056,CUST10844,PID5172,Fashion,TrendWear,Canada,Google Ads,2024-08-13,46.54,1,25,Credit Card,1,No,0,
ORD113057,CUST12338,PID3835,Fashion,StylishCo,USA,Facebook/Instagram,2023-07-31,106.25,1,69,Credit Card,1,No,0,
ORD113058,CUST13573,PID7338,Fashion,FabricHub,India,Organic,2024-06-03,36.35,1,16,Wallet,2,No,0,
ORD113059,CUST13560,PID5721,Beauty,GlowLabs,UK,Google Ads,2023-06-08,27.92,1,34,Debit Card,7,No,0,
ORD113060,CUST12113,PID2139,Electronics,TechWorks,Germany,Google Ads,2023-09-25,53.03,1,33,Credit Card,3,Yes,0,
ORD113061,CUST10537,PID4340,Home Decor,DecoCraft,USA,Facebook/Instagram,2024-10-22,77.75,1,37,Debit Card,1,No,0,
ORD113062,CUST13006,PID4114,Fashion,StylishCo,USA,Email,2024-08-25,25.54,1,50,Wallet,4,No,0,
ORD113063,CUST11690,PID3691,Beauty,PureBeauty,Germany,Facebook/Instagram,2024-04-18,14.24,1,39,Wallet,4,No,1,Not as Described
ORD113064,CUST13872,PID7063,Electronics,Digitron,USA,Organic,2024-02-14,292.92,1,34,COD,5,No,0,
ORD113065,CUST10264,PID1024,Fashion,StylishCo,Canada,Email,2024-04-18,3.9,1,26,Credit Card,4,No,0,
ORD113066,CUST14836,PID2523,Beauty,PureBeauty,Canada,Organic,2023-12-22,34.05,2,43,Credit Card,1,No,0,
ORD113067,CUST11219,PID4143,Fashion,StylishCo,India,Organic,2024-11-10,33.24,1,32,UPI,1,No,0,
ORD113068,CUST10223,PID4284,Fashion,FabricHub,USA,Google Ads,2023-07-12,56.77,1,16,COD,9,No,0,
ORD113069,CUST12468,PID3242,Electronics,Digitron,USA,Facebook/Instagram,2024-11-29,230.18,1,31,Credit Card,1,No,0,
ORD113070,CUST12310,PID2874,Electronics,TechWorks,Canada,Google Ads,2023-09-28,388.55,1,35,COD,8,No,0,
ORD113071,CUST11454,PID5726,Sports,ActiveFit,USA,Referral,2023-04-24,147.6,1,31,Credit Card,1,Yes,0,
ORD113072,CUST13440,PID7965,Fashion,FabricHub,Canada,Email,2024-06-06,20.9,1,46,Wallet,1,No,0,
ORD113073,CUST11283,PID1248,Fashion,StylishCo,USA,Google Ads,2023-02-24,42.37,1,18,COD,9,No,0,
ORD113074,CUST13256,PID9323,Home Decor,CozyLiving,Australia,Organic,2023-03-06,13.59,1,30,Credit Card,6,Yes,0,
ORD113075,CUST14455,PID6952,Sports,Sportify,USA,Facebook/Instagram,2024-11-14,59.03,1,18,Debit Card,3,Yes,0,
ORD113076,CUST10200,PID1886,Fashion,FabricHub,India,Organic,2023-09-29,44.55,1,51,Credit Card,6,No,0,
ORD113077,CUST13535,PID3217,Home Decor,DecoCraft,USA,Organic,2024-05-16,56.75,1,33,Credit Card,8,No,0,
